country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Greco-Hetalia,Vladamir Ulyvich,http://blocgame.com/alliancestats.php?allianceid=1393,43k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,rankings.php?subregion=mex,BAMF,7 Hundred Tons per month,$780 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Small,http://blocgame.com/rankings.php?subregion=mex,27495 km 2,http://blocgame.com/stats.php?id=62060,6 Mbbl per month,,,
Ipoh,QiffahsyII,http://blocgame.com/alliancestats.php?allianceid=1952,61k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=ara,The Eastern Sea,4 Hundred Tons per month,$779 million,alliancestats.php?allianceid=1952,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23277 km 2,http://blocgame.com/stats.php?id=62127,4 Mbbl per month,,,
Titiwangsa,Orga,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,online now,rankings.php?subregion=ind,Aseang MMP,4 Hundred Tons per month,$774 million,alliancestats.php?allianceid=1899,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61596,4 Mbbl per month,,,
Lang buana,Lt.tycoono,,49k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,rankings.php?subregion=ind,,8 Hundred Tons per month,$762 million,,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,17340 km 2,http://blocgame.com/stats.php?id=61336,8 Mbbl per month,,,
Falamata,Hansfuergo,http://blocgame.com/alliancestats.php?allianceid=1568,46k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,28 Hundred Tons per month,$760 million,alliancestats.php?allianceid=1568,Gran Colombia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=gra,38820 km 2,http://blocgame.com/stats.php?id=62057,11 Mbbl per month,,,
Bielmasa,Gabriel Masa,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,0 ships,First World War surplus,Isolated,1 factory,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,11 Hundred Tons per month,$759 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,7973 km 2,http://blocgame.com/stats.php?id=56012,5 Mbbl per month,,,
ToGlory,Bagelbeater,http://blocgame.com/alliancestats.php?allianceid=1952,2k active personnel,0 ships,First World War surplus,Questionable,None,Standard,last online 27 hours ago,rankings.php?subregion=pac,The Eastern Sea,2 Hundred Tons per month,$749 million,alliancestats.php?allianceid=1952,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,5315 km 2,http://blocgame.com/stats.php?id=60404,2 Mbbl per month,112 Mbbl,,
Leoniaal,Depar,,3k active personnel,2 ships,First World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 186 hours ago,rankings.php?subregion=ara,,5 Hundred Tons per month,$747 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,3467 km 2,http://blocgame.com/stats.php?id=59619,6 Mbbl per month,,,
bonval,ninthtestiamteca,,33k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 101 hours ago,rankings.php?subregion=waf,,2 Hundred Tons per month,$744 million,,West Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=waf,13750 km 2,http://blocgame.com/stats.php?id=61080,,,,
Sea13,Seaman,http://blocgame.com/alliancestats.php?allianceid=1985,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 2 hours ago,rankings.php?subregion=pac,SeaCosta,4 Hundred Tons per month,$739 million,alliancestats.php?allianceid=1985,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,11460 km 2,http://blocgame.com/stats.php?id=62117,2 Mbbl per month,38 Mbbl,,
Capital letter,aidilomar,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,rankings.php?subregion=pac,Aseang MMP,5 Hundred Tons per month,$738 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,23828 km 2,http://blocgame.com/stats.php?id=61795,6 Mbbl per month,,,
40GallonsLube,faglord420,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,18 Hundred Tons per month,$737 million,alliancestats.php?allianceid=1580,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,24752 km 2,http://blocgame.com/stats.php?id=61687,15 Mbbl per month,4031 Mbbl,,
Endau,Syazwanjalil,http://blocgame.com/alliancestats.php?allianceid=1899,53k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=ind,Aseang MMP,16 Hundred Tons per month,$736 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61932,11 Mbbl per month,,,
Puncak Alam,Abg Ami,,4k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Standard,last online 136 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$735 million,,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,12161 km 2,http://blocgame.com/stats.php?id=60373,4 Mbbl per month,,,
Quvad,Rhine,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 121 hours ago,rankings.php?subregion=atl,,3 Hundred Tons per month,$728 million,,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,13105 km 2,http://blocgame.com/stats.php?id=62043,5 Mbbl per month,2662 Mbbl,,
anonimas,Tadzik �eligowski,,2k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ara,,8 Hundred Tons per month,$727 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,9728 km 2,http://blocgame.com/stats.php?id=61583,10 Mbbl per month,,,
Eralidor,Traror,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 83 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,4 Hundred Tons per month,$726 million,alliancestats.php?allianceid=1580,Egypt,Near Depletion,None,http://blocgame.com/rankings.php?subregion=egy,13710 km 2,http://blocgame.com/stats.php?id=61304,3 Mbbl per month,,,
AfganiBoy,CrazyDima,,6k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 20 hours ago,rankings.php?subregion=mes,,3 Hundred Tons per month,$725 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,13751 km 2,http://blocgame.com/stats.php?id=62098,3 Mbbl per month,,,
Occasus Portus,Querelas,http://blocgame.com/alliancestats.php?allianceid=1580,15k active personnel,0 ships,First World War surplus,Axis of Evil,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,11 Hundred Tons per month,$721 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,24624 km 2,http://blocgame.com/stats.php?id=51004,8 Mbbl per month,3945 Mbbl,,
Alorian,Azril91,,17k active personnel,2 ships,First World War surplus,Questionable,1 factory,Good,last online 39 hours ago,rankings.php?subregion=pac,,12 Hundred Tons per month,$718 million,,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,16071 km 2,http://blocgame.com/stats.php?id=61749,8 Mbbl per month,,1 Tons,
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=1899,270k active personnel,8 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,rankings.php?subregion=ind,Aseang MMP,18 Hundred Tons per month,$717 million,alliancestats.php?allianceid=1899,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,31838 km 2,http://blocgame.com/stats.php?id=60554,15 Mbbl per month,484 Mbbl,,
Gerria,Gogo1100,http://blocgame.com/alliancestats.php?allianceid=1595,26k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 57 hours ago,rankings.php?subregion=pac,The High Council,5 Hundred Tons per month,$714 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20295 km 2,http://blocgame.com/stats.php?id=62251,4 Mbbl per month,,,
Batu putih,Harzan,,24k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,rankings.php?subregion=ind,,8 Hundred Tons per month,$707 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16767 km 2,http://blocgame.com/stats.php?id=61926,7 Mbbl per month,,,
Gombak,ArericH,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,rankings.php?subregion=pac,Aseang MMP,8 Hundred Tons per month,$705 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60568,6 Mbbl per month,,,
Brickfields,bangunawalelaktol,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Aseang MMP,13 Hundred Tons per month,$705 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=61682,10 Mbbl per month,,,
Haha,haha,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 111 hours ago,rankings.php?subregion=atl,,4 Hundred Tons per month,$697 million,,Atlas,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=atl,11345 km 2,http://blocgame.com/stats.php?id=62055,3 Mbbl per month,1230 Mbbl,,
KhazarBank,MoneyBags,http://blocgame.com/alliancestats.php?allianceid=1986,58k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=sub,League of Christ,6 Hundred Tons per month,$697 million,alliancestats.php?allianceid=1986,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,25626 km 2,http://blocgame.com/stats.php?id=62181,4 Mbbl per month,105 Mbbl,,
johoreansouth,afiqaffendy615,http://blocgame.com/alliancestats.php?allianceid=1899,124k active personnel,1 ships,Second World War surplus,Isolated,2 factories,Good,last online 16 hours ago,rankings.php?subregion=sub,Aseang MMP,20 Hundred Tons per month,$696 million,alliancestats.php?allianceid=1899,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61895,15 Mbbl per month,48 Mbbl,,
Pasir Dua Butir,Rocky Malaya,http://blocgame.com/alliancestats.php?allianceid=1899,76k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 14 hours ago,rankings.php?subregion=ind,Aseang MMP,14 Hundred Tons per month,$693 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,24159 km 2,http://blocgame.com/stats.php?id=60687,11 Mbbl per month,,,
Kārkov,Altwerk Vyner,http://blocgame.com/alliancestats.php?allianceid=1899,44k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=ind,Aseang MMP,10 Hundred Tons per month,$690 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,27480 km 2,http://blocgame.com/stats.php?id=61813,10 Mbbl per month,,,
Freshwell,Serious,http://blocgame.com/alliancestats.php?allianceid=1644,106k active personnel,1 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 33 hours ago,rankings.php?subregion=atl,Inter/pol/,2 Hundred Tons per month,$686 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,79239 km 2,http://blocgame.com/stats.php?id=58341,101 Mbbl per month,,,
Vostasia,San Viaserr,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 165 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$682 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=60179,1 Mbbl per month,,,
Ausmasia,Harzan15,http://blocgame.com/alliancestats.php?allianceid=1994,15k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=sea,Parti gajah,2 Hundred Tons per month,$674 million,alliancestats.php?allianceid=1994,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,19700 km 2,http://blocgame.com/stats.php?id=61817,3 Mbbl per month,,,
Ashoqa,Asoka,http://blocgame.com/alliancestats.php?allianceid=1580,29k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,22 Hundred Tons per month,$623 million,alliancestats.php?allianceid=1580,Mesopotamia,,Meagre,http://blocgame.com/rankings.php?subregion=mes,28533 km 2,http://blocgame.com/stats.php?id=61653,27 Mbbl per month,4294 Mbbl,,
Fonz,paul2143,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,7 Hundred Tons per month,$623 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,26958 km 2,http://blocgame.com/stats.php?id=62230,5 Mbbl per month,3754 Mbbl,,
Banjica,Stjepan Filipovic,http://blocgame.com/alliancestats.php?allianceid=1393,27k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 41 hours ago,rankings.php?subregion=pac,BAMF,5 Hundred Tons per month,$620 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,33688 km 2,http://blocgame.com/stats.php?id=60675,5 Mbbl per month,68 Mbbl,,
S.R.S.N,nik001,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 175 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$614 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=55958,,,,
Angles,Badman,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 20 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$610 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,13614 km 2,http://blocgame.com/stats.php?id=62095,3 Mbbl per month,,,
Ospen,EZE193,http://blocgame.com/alliancestats.php?allianceid=1595,13k active personnel,0 ships,Second World War surplus,Good,1 factory,Undisciplined Rabble,last online 21 hours ago,rankings.php?subregion=pac,The High Council,2 Hundred Tons per month,$605 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,15850 km 2,http://blocgame.com/stats.php?id=58194,3 Mbbl per month,,,
Nameck,Picko,http://blocgame.com/alliancestats.php?allianceid=1382,71k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,10 Hundred Tons per month,$602 million,alliancestats.php?allianceid=1382,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,31630 km 2,http://blocgame.com/stats.php?id=61968,16 Mbbl per month,8060 Mbbl,,
saiya,saiya,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=ara,The High Council,21 Hundred Tons per month,$601 million,alliancestats.php?allianceid=1595,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,30420 km 2,http://blocgame.com/stats.php?id=61785,18 Mbbl per month,6189 Mbbl,,
MACAI SOVIET,macai man,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 79 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$595 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61016,,,,
