country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Haramistan,Prophet Haram,,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,3 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64151,
Brohan,Brodolf_shitler,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$304 million,2095 Mbbl; 4 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40340,
RS,Urzo,,26k active personnel,0 ships,First World War surplus,Good,None,Poor,last online 21 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$304 million,310 Mbbl; 2 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59119,
Sana,twiceleader,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 12 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$304 million,54 Mbbl; 1 Mbbl,Untapped,Meagre,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60262,
Kampung Dusun,Sarip Dol,PIRATES,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$304 million,289 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62351,
Jitra,feemerrkoll,The Order,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 12 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$304 million,1 Mbbl,Untapped,Meagre,East Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62661,
Gerik,SeaQuest,,22k active personnel,0 ships,First World War surplus,Angelic,None,Poor,last online 39 hours ago,2 Hundred Tons per month,,Mixed Economy,$304 million,154 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62864,
lobai91,tokarab,PIRATES,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$304 million,262 Mbbl,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=63061,
Ironforge,Mephasto,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 46 hours ago,3 Hundred Tons per month,,Central Planning,$304 million,186 Mbbl,Untapped,None,Amazonia,United States,20000 km 2,http://blocgame.com/stats.php?id=63135,
NL-Indies,Aanv. De Vries,The Federal Colonies,22k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 9 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$304 million,337 Mbbl,Untapped,Mediocre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=63776,
Lojafanistan,lojafan,,4k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 85 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$303 million,459 Mbbl; 1 Mbbl,Untapped,None,China,United States,19602 km 2,http://blocgame.com/stats.php?id=43728,
Reality,fujisyugi,The High Council,41k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$303 million,156 Mbbl; 6 Mbbl,Untapped,None,Southern Africa,Soviet Union,24616 km 2,http://blocgame.com/stats.php?id=53029,
oliverhard,oliver hardwick,,24k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$303 million,2704 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=53822,
Republic Dank,Dank de von Psstoyeur,Brotherhood of Nod,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 20 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$303 million,4472 Mbbl; 4 Mbbl,Untapped,Small,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58562,
Abah Kau,kakamin,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 75 hours ago,3 Hundred Tons per month,,Mixed Economy,$303 million,494 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61281,
WeWuz,OfficerDarrenWilson,SPQR,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 21 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$303 million,4543 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63547,
Bahamat,Gamersauce,The Khilafah,30k active personnel,0 ships,First World War surplus,Nice,None,Poor,last online 7 hours ago,3 Hundred Tons per month,,Free Market,$303 million,204 Mbbl,Untapped,Meagre,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=64061,
Serbiastan,Milosevic,,30k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 5 hours ago,2 Hundred Tons per month,,Central Planning,$303 million,,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64114,
Tigner,atiah,The Order,33k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$303 million,4962 Mbbl,Untapped,Meagre,Egypt,United States,20000 km 2,http://blocgame.com/stats.php?id=64128,
Idaho,John Adams,The Order,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,4 Hundred Tons per month,2 Mbbl per month,Free Market,$302 million,358 Mbbl,,Small,Pacific Rim,United States,19787 km 2,http://blocgame.com/stats.php?id=63484,
Stuart,Stuart,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 156 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$301 million,1 Mbbl,Untapped,None,China,United States,16172 km 2,http://blocgame.com/stats.php?id=47415,
4g93,kadafi,The Order,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$301 million,157 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62122,
Vape,amira,,19k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$300 million,3029 Mbbl; 1 Mbbl,Untapped,None,Arabia,United States,20000 km 2,http://blocgame.com/stats.php?id=62642,
Kazabukistan,Kazamucta,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 115 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$300 million,1 Mbbl,Untapped,None,The Subcontinent,Neutral,16010 km 2,http://blocgame.com/stats.php?id=63744,
deepfriedbutter,kittenSmasher,SPQR,24k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 42 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$299 million,409 Mbbl; 2 Mbbl,Untapped,None,West Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=44479,
Emberica,Whynamewhy,Brotherhood of Zion,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 16 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$299 million,1791 Mbbl; 2 Mbbl,Untapped,Meagre,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60147,
Tarsonis,Kalast,,43k active personnel,0 ships,First World War surplus,Angelic,None,Poor,last online 4 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$299 million,469 Mbbl; 2 Mbbl,,Small,Congo,Neutral,16834 km 2,http://blocgame.com/stats.php?id=62868,
Rez,Quasimodo,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 167 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=41436,
Canuckistan!!,Cosmic Canuck,Brotherhood of Nod,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 93 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$298 million,4997 Mbbl; 4 Mbbl,Untapped,Mediocre,Persia,Soviet Union,19725 km 2,http://blocgame.com/stats.php?id=49526,
Merrowholt,B. Summers,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 162 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54923,
Nahua,LukKhrueng,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 167 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63153,
Minjo,Mingnog,,7k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 15 hours ago,4 Hundred Tons per month,,Mixed Economy,$297 million,,,None,Indochina,United States,19800 km 2,http://blocgame.com/stats.php?id=64112,
Mao Zedong,Mao Zedongs,,4k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,3 Mbbl per month,Free Market,$297 million,2943 Mbbl; 3 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64150,
Benelux,Beneluxan,,28k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 45 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$296 million,306 Mbbl; 2 Mbbl,Untapped,Meagre,Guinea,United States,20002 km 2,http://blocgame.com/stats.php?id=50688,
Scavia,nike1155,Brotherhood of Zion,56k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 5 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$296 million,97 Mbbl,,Meagre,Indochina,United States,16662 km 2,http://blocgame.com/stats.php?id=52275,
FSOMA,Fascist Toonder,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 119 hours ago,2 Hundred Tons per month,,Mixed Economy,$296 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60165,
Sitora,Tycoon,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 134 hours ago,2 Hundred Tons per month,,Central Planning,$296 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60534,
720instaswap,TM0n3y,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 100 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$296 million,1171 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62714,
Dinbubia,God Emporer Trump,,31k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 178 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$296 million,25 Mbbl,Untapped,None,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=63756,
DonateLandss,JustAFakee,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 126 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$295 million,382 Mbbl; 1 Mbbl,Untapped,Meagre,China,Neutral,16010 km 2,http://blocgame.com/stats.php?id=54479,
Boru,Skillet9!,The United Nations,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 17 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$295 million,,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=61318,
the Superiority,The Man,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 103 hours ago,2 Hundred Tons per month,,Mixed Economy,$295 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=61486,
topkekistan,DOOk,,33k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 81 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$295 million,293 Mbbl,Untapped,None,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63304,
Yippidy Pipp,Anomalous298,,10k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 16 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$295 million,1 Mbbl,Untapped,None,Arabia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63995,
Heik,Dimitry Eon.,,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 142 hours ago,2 Hundred Tons per month,,Central Planning,$294 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55815,
switzerdouch,yaboimtndew,,5k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 6 hours ago,2 Hundred Tons per month,,Mixed Economy,$294 million,,Untapped,None,Mesoamerica,Soviet Union,11345 km 2,http://blocgame.com/stats.php?id=58997,
Gunung Lang,DeCarlos,,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 166 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$294 million,228 Mbbl; 2 Mbbl,Untapped,None,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61936,
Meviora,Mevius,The Khilafah,30k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$294 million,2762 Mbbl; 4 Mbbl,Plentiful,Small,Persia,Soviet Union,18757 km 2,http://blocgame.com/stats.php?id=62583,
Cortezia,Feliz Turana,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 105 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$293 million,392 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49827,
Orgonity,Sta�y S�uchacz,Lithuanian Coalition,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 176 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$293 million,106 Mbbl; 3 Mbbl,Untapped,None,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61861,
Irrelevant,NotImportant,The United Nations,32k active personnel,0 ships,First World War surplus,Good,None,Good,last online 6 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$293 million,4724 Mbbl; 4 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64032,
Pavlik,Pat Thetic,,3k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 69 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$293 million,1 Mbbl,Untapped,None,Caribbean,Neutral,19212 km 2,http://blocgame.com/stats.php?id=64038,
GhostNation,GhostMan,,6k active personnel,0 ships,First World War surplus,Angelic,None,Good,online now,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$292 million,387 Mbbl; 1 Mbbl,,Meagre,Amazonia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63589,
Dirty Juice,Smowgli,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 102 hours ago,3 Hundred Tons per month,,Mixed Economy,$292 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63975,
Frozen,Queen Elsa,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 35 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$291 million,1 Mbbl,Untapped,None,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=63726,
\\\'Murica,Blob26,,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 67 hours ago,2 Hundred Tons per month,,Mixed Economy,$290 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59539,
Zejoria,Essola,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 181 hours ago,2 Hundred Tons per month,,Central Planning,$290 million,,Untapped,None,East Africa,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=63422,
Hamsagiri,Krish,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,2 Hundred Tons per month,,Free Market,$290 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64143,
Zaratustran,Zaratustra Willness,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 71 hours ago,2 Hundred Tons per month,,Central Planning,$289 million,,Untapped,None,Southern Africa,Neutral,16500 km 2,http://blocgame.com/stats.php?id=62337,
durkadurkas,neropumo,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 69 hours ago,2 Hundred Tons per month,,Mixed Economy,$289 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64035,
Peopleoil,newname,The High Council,58k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 5 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$288 million,3003 Mbbl,Near Depletion,Meagre,Egypt,United States,18907 km 2,http://blocgame.com/stats.php?id=59041,
